unlocode,country,location_code,name,name_ascii,subdivision,latitude,longitude
AUBIC,AU,BIC,Bicheno,Bicheno,TAS,-41.86666666666667,148.28333333333333
AUBKE,AU,BKE,Berkeley Vale,Berkeley Vale,NSW,-33.35,151.43333333333334
AUBLP,AU,BLP,Black Point,Black Point,NT,-11.15,132.15
AUBNE,AU,BNE,Brisbane,Brisbane,QLD,-27.466666666666665,153.01666666666668
AUBNN,AU,BNN,Bannockburn,Bannockburn,VIC,-38.05,144.16666666666666
AUBNY,AU,BNY,Blayney,Blayney,NSW,-33.53333333333333,149.25
AUBOB,AU,BOB,Bobin,Bobin,NSW,-31.716666666666665,152.28333333333333
AUBOD,AU,BOD,Boondall,Boondall,QLD,-27.333333333333332,153.05
AUBOL,AU,BOL,Bridgewater-on-Loddon,Bridgewater-on-Loddon,VIC,-36.6,143.95
AUBOO,AU,BOO,Booby Island,Booby Island,QLD,-10.6,141.91666666666666
AUBOT,AU,BOT,Boort,Boort,VIC,-36.11666666666667,143.71666666666667
AUBOU,AU,BOU,Boundary Bend,Boundary Bend,NSW,-34.7,143.15
AUBOV,AU,BOV,Blacktip Terminal,Blacktip Terminal,NT,-14.4,129.35
AUBOY,AU,BOY,Boyer,Boyer,TAS,-42.833333333333336,147.3
AUBPO,AU,BPO,Bridport,Bridport,TAS,-41.0,147.4
AUBRR,AU,BRR,Berrys Creek,Berrys Creek,VIC,-38.416666666666664,146.06666666666666
AUBSA,AU,BSA,Brighton-Le-Sands,Brighton-Le-Sands,NSW,-33.95,151.15
AUBUC,AU,BUC,Burketown,Burketown,QLD,-17.733333333333334,139.53333333333333
AUBUL,AU,BUL,Bulli,Bulli,NSW,-34.3,150.91666666666666
AUBVD,AU,BVD,Belvidere,Belvidere,SA,-35.3,138.93333333333334
AUBWI,AU,BWI,Bulwer,Bulwer,QLD,-27.066666666666666,153.36666666666667
AUBYY,AU,BYY,Bushy Park,Bushy Park,VIC,-37.86666666666667,147.03333333333333
AUC8R,AU,C8R,Cromer,Cromer,SA,-34.766666666666666,139.0
AUCAP,AU,CAP,Capalaba,Capalaba,QLD,-27.516666666666666,153.18333333333334
AUCAR,AU,CAR,Carina Heights,Carina Heights,QLD,-27.5,153.08333333333334
AUCBA,AU,CBA,Corio Bay,Corio Bay,VIC,-38.11666666666667,144.43333333333334
AUCBO,AU,CBO,Carboor,Carboor,VIC,-36.63333333333333,146.55
AUCDN,AU,CDN,Clarendon,Clarendon,SA,-35.11666666666667,138.63333333333333
AUCHE,AU,CHE,Chermside,Chermside,QLD,-27.383333333333333,153.16666666666666
AUCHV,AU,CHV,Challis Venture (oil terminal),Challis Venture (oil terminal),NT,-12.116666666666667,125.01666666666667
AUCLF,AU,CLF,Carlingford,Carlingford,NSW,-33.78333333333333,151.05
AUCLM,AU,CLM,Claremont,Claremont,WA,-31.983333333333334,115.78333333333333
AUCMB,AU,CMB,Cambridge,Cambridge,TAS,-42.833333333333336,147.45
AUCMO,AU,CMO,Como,Como,NSW,-34.0,151.06666666666666
AUCMP,AU,CMP,Camperdown,Camperdown,NSW,-33.88333333333333,151.16666666666666
AUCN6,AU,CN6,Chinderah,Chinderah,NSW,-28.233333333333334,153.55
AUCNW,AU,CNW,Coonawarra,Coonawarra,SA,-37.3,140.81666666666666
AUCOO,AU,COO,Coomera,Coomera,QLD,-27.883333333333333,153.3
AUCOP,AU,COP,Cossack Pioneer (oil terminal),Cossack Pioneer (oil terminal),WA,-19.583333333333332,116.45
AUCOU,AU,COU,Coolum,Coolum,QLD,-26.55,153.08333333333334
AUCOW,AU,COW,Cowaramup,Cowaramup,,-33.86666666666667,115.08333333333333
AUCPR,AU,CPR,Coorparoo,Coorparoo,QLD,-27.5,153.05
AUCRF,AU,CRF,Crafers,Crafers,SA,-35.0,138.7
AUCRL,AU,CRL,Coral Bay,Coral Bay,WA,-23.133333333333333,113.76666666666667
AUCRS,AU,CRS,Coral Sea,Coral Sea,,-19.083333333333332,150.9
AUCRU,AU,CRU,Cronulla,Cronulla,NSW,-34.05,151.15
AUCRV,AU,CRV,Coromandel Valley,Coromandel Valley,SA,-35.05,138.61666666666667
AUCST,AU,CST,Coldstream,Coldstream,VIC,-37.71666666666667,145.36666666666667
AUCTE,AU,CTE,Cottesloe,Cottesloe,WA,-32.0,115.76666666666667
AUCTH,AU,CTH,Thevenard Island,Thevenard Island,WA,-21.45,114.98333333333333
AUCTI,AU,CTI,Cockatoo Island,Cockatoo Island,WA,-16.1,123.61666666666666
AUCTT,AU,CTT,Cottles Bridge,Cottles Bridge,VIC,-37.63333333333333,145.21666666666667
AUCUN,AU,CUN,Caufield North,Caufield North,VIC,-37.86666666666667,14.85
AUCVL,AU,CVL,Clovelly,Clovelly,NSW,-33.9,151.25
AUCVN,AU,CVN,Cleveland,Cleveland,QLD,-27.533333333333335,153.26666666666668
AUCVS,AU,CVS,Caversham,Caversham,WA,-31.883333333333333,115.96666666666667
AUDA5,AU,DA5,Twowells,Twowells,SA,-34.6,138.5
AUDAL,AU,DAL,Dalton,Dalton,NSW,-34.71666666666667,149.18333333333334
AUDAR,AU,DAR,Dardanup,Dardanup,WA,-33.4,115.75
AUDGA,AU,DGA,Tea Gardens,Tea Gardens,NSW,-32.666666666666664,152.15
AUDHI,AU,DHI,Dhipirrinjura,Dhipirrinjura,NT,-12.25,135.08333333333334
AUDIA,AU,DIA,Diamond Creek,Diamond Creek,VIC,-37.666666666666664,145.15
AUDIL,AU,DIL,Cowandilla,Cowandilla,SA,-34.916666666666664,138.55
AUDIT,AU,DIT,Dalrymple Islet,Dalrymple Islet,,-9.6,143.3
AUDLP,AU,DLP,Arndell Park,Arndell Park,NSW,-33.78333333333333,150.86666666666667
AUDON,AU,DON,Cape Don,Cape Don,NT,-11.316666666666666,131.75
AUDRW,AU,DRW,Darwin,Darwin,NT,-12.45,130.83333333333334
AUDRY,AU,DRY,Drysdale,Drysdale,VIC,-38.166666666666664,144.56666666666666
AUDSW,AU,DSW,Padstow,Padstow,NSW,-33.95,151.03333333333333
AUEDE,AU,EDE,Eden Valley,Eden Valley,SA,-34.65,139.1
AUELB,AU,ELB,Elizabeth Bay,Elizabeth Bay,NT,-11.9,136.55
AUELT,AU,ELT,Eltham,Eltham,VIC,-37.733333333333334,145.15
AUEVL,AU,EVL,Evans Landing,Evans Landing,QLD,-12.666666666666666,141.85
AUFIN,AU,FIN,Findon,Findon,SA,-34.9,138.53333333333333
AUFLD,AU,FLD,Frankland,Frankland,WA,-34.36666666666667,114.06666666666666
AUFLN,AU,FLN,Flynn,Flynn,VIC,-38.166666666666664,146.68333333333334
AUFRY,AU,FRY,Port Fairy,Port Fairy,VIC,-38.36666666666667,142.23333333333332
AUFWT,AU,FWT,Freshwater,Freshwater,NSW,-33.766666666666666,151.28333333333333
AUGBT,AU,GBT,Garbutt,Garbutt,QLD,-19.266666666666666,146.76666666666668
AUGEM,AU,GEM,Gembrook,Gembrook,VIC,-37.95,145.55
AUGOA,AU,GOA,Goolwa,Goolwa,SA,-35.5,138.78333333333333
AUGOH,AU,GOH,Gove Harbour,Gove Harbour,NT,-12.216666666666667,136.66666666666666
AUGOR,AU,GOR,Gordon,Gordon,VIC,-37.583333333333336,144.1
AUGRB,AU,GRB,Gravelly Beach,Gravelly Beach,TAS,-41.3,146.96666666666667
AUGRK,AU,GRK,Greenock,Greenock,SA,-34.46666666666667,138.91666666666666
AUGRU,AU,GRU,Gruyere,Gruyere,VIC,-37.733333333333334,145.45
AUGRV,AU,GRV,Griffin Venture (oil terminal),Griffin Venture (oil terminal),WA,-21.216666666666665,114.63333333333334
AUGTW,AU,GTW,Great Western,Great Western,VIC,-37.15,142.85
AUGUM,AU,GUM,Gumeracha,Gumeracha,SA,-34.833333333333336,138.88333333333333
AUGUR,AU,GUR,The Gurdies,The Gurdies,VIC,-38.36666666666667,145.55
AUHAH,AU,HAH,Hahndorf,Hahndorf,SA,-35.03333333333333,138.8
AUHAM,AU,HAM,Hampton,Hampton,VIC,-38.333333333333336,145.25
AUHAS,AU,HAS,Hastings,Hastings,VIC,-38.3,145.25
AUHBA,AU,HBA,Hobart,Hobart,TAS,-42.86666666666667,147.3
AUHBE,AU,HBE,Heatherbrae,Heatherbrae,NSW,-32.78333333333333,151.73333333333332
AUHDD,AU,HDD,Hoddles Creek,Hoddles Creek,VIC,-37.833333333333336,145.58333333333334
AUHFR,AU,HFR,Henderson,Henderson,WA,-32.166666666666664,115.76666666666667
AUHNK,AU,HNK,Hinchinbrook Island,Hinchinbrook Island,QLD,-18.383333333333333,146.28333333333333
AUHPP,AU,HPP,Happy Valley,Happy Valley,SA,-35.083333333333336,138.53333333333333
AUHTH,AU,HTH,Heathcote,Heathcote,VIC,-36.916666666666664,144.71666666666667
AUHTT,AU,HTT,Halletts Cove,Halletts Cove,SA,-35.06666666666667,138.5
AUHWD,AU,HWD,Hanwood,Hanwood,NSW,-34.333333333333336,146.03333333333333
AUIGF,AU,IGF,Ingle Farm,Ingle Farm,SA,-34.833333333333336,138.63333333333333
AUIRY,AU,IRY,Irymple,Irymple,VIC,-34.25,142.16666666666666
AUJML,AU,JML,Laurieton,Laurieton,NSW,-31.65,152.8
AUKAN,AU,KAN,Kangarilla,Kangarilla,SA,-35.15,138.65
AUKAY,AU,KAY,Kayena,Kayena,TAS,-41.18333333333333,146.88333333333333
AUKEI,AU,KEI,Keith,Keith,SA,-36.1,140.35
AUKJH,AU,KJH,Welland,Welland,SA,-34.9,138.53333333333333
AUKLL,AU,KLL,Maryknoll,Maryknoll,VIC,-38.916666666666664,145.6
AUKNG,AU,KNG,Kensington Gardens,Kensington Gardens,,-35.53333333333333,139.1
AUKRB,AU,KRB,Karumba,Karumba,QLD,-17.483333333333334,140.83333333333334
AULAN,AU,LAN,Langarra,Langarra,NT,-12.083333333333334,135.35
AULEN,AU,LEN,Lakes Entrance,Lakes Entrance,VIC,-37.88333333333333,147.98333333333332
AULMQ,AU,LMQ,Lake Macquarie,Lake Macquarie,NSW,-33.06666666666667,151.6
AULOW,AU,LOW,Lisarow,Lisarow,NSW,-33.38333333333333,151.36666666666667
AULUB,AU,LUB,Lucky Bay,Lucky Bay,SA,-33.68333333333333,136.91666666666666
AULYD,AU,LYD,Lilydale,Lilydale,VIC,-37.75,145.36666666666667
AUMAR,AU,MAR,Marrickville,Marrickville,NSW,-33.916666666666664,151.16666666666666
AUMBY,AU,MBY,Maribyrnong,Maribyrnong,VIC,-37.78333333333333,144.88333333333333
AUMDC,AU,MDC,Mordialloc,Mordialloc,VIC,-38.016666666666666,145.08333333333334
AUMEL,AU,MEL,Melbourne,Melbourne,VIC,-37.81666666666667,144.96666666666667
AUMHW,AU,MHW,Mount Hawthorn,Mount Hawthorn,WA,-31.916666666666668,115.83333333333333
AUMID,AU,MID,Midland,Midland,WA,31.883333333333333,-115.98333333333333
AUMKY,AU,MKY,Mackay,Mackay,QLD,-21.15,149.2
AUMLI,AU,MLI,Melville Island,Melville Island,NT,-11.55,130.93333333333334
AUMLL,AU,MLL,Mooloolaba,Mooloolaba,QLD,-26.683333333333334,153.13333333333333
AUMOK,AU,MOK,Moorook,Moorook,SA,-34.28333333333333,140.35
AUMON,AU,MON,Montara Field,Montara Field,NT,-13.083333333333334,124.08333333333333
AUMOW,AU,MOW,Mowbray Heights,Mowbray Heights,TAS,-41.38333333333333,147.13333333333333
AUMQI,AU,MQI,Macquarie Island,Macquarie Island,TAS,-54.483333333333334,158.93333333333334
AUMRK,AU,MRK,Macquarie Park,Macquarie Park,NSW,-33.766666666666666,151.11666666666667
AUMWA,AU,MWA,Mulwala,Mulwala,NSW,-36.0,146.0
AUNB2,AU,NB2,North Bridge,North Bridge,NSW,-33.8,151.21666666666667
AUNEQ,AU,NEQ,Nericon,Nericon,NSW,-34.2,146.03333333333333
AUNGH,AU,NGH,Nganhurra,Nganhurra,WA,-21.483333333333334,114.0
AUNHU,AU,NHU,Nhulunbuy,Nhulunbuy,NT,-12.183333333333334,136.78333333333333
AUNIV,AU,NIV,Ningaloo Vision,Ningaloo Vision,,-21.4,114.08333333333333
AUNLK,AU,NLK,New Norfolk,New Norfolk,TAS,-42.78333333333333,147.06666666666666
AUNSB,AU,NSB,Broke,Broke,NSW,-32.75,151.1
AUOKF,AU,OKF,Oak Flats,Oak Flats,NSW,-34.55,150.81666666666666
AUONS,AU,ONS,Onslow,Onslow,WA,-21.65,115.1
AUP6D,AU,P6D,Aspendale,Aspendale,VIC,-38.03333333333333,145.1
AUPAG,AU,PAG,Paddington,Paddington,NSW,-33.88333333333333,151.21666666666667
AUPAL,AU,PAL,Palmerston,Palmerston,NT,-12.466666666666667,130.83333333333334
AUPBN,AU,PBN,Port of Brisbane,Port of Brisbane,QLD,-27.383333333333333,153.16666666666666
AUPDI,AU,PDI,Port Denison,Port Denison,WA,-29.266666666666666,114.93333333333334
AUPEN,AU,PEN,Pendle Hills,Pendle Hills,NSW,-33.8,150.95
AUPER,AU,PER,Perth,Perth,WA,-31.95,115.85
AUPHP,AU,PHP,Point Henry Pier/Melbourne,Point Henry Pier/Melbourne,VIC,-38.11666666666667,144.43333333333334
AUPHR,AU,PHR,Prahran,Prahran,VIC,-37.85,145.0
AUPIC,AU,PIC,Picton,Picton,NSW,-34.18333333333333,150.6
AUPIS,AU,PIS,Phillip Island,Phillip Island,VIC,-38.483333333333334,145.23333333333332
AUPKY,AU,PKY,Port Kenny,Port Kenny,SA,-33.166666666666664,134.68333333333334
AUPOR,AU,POR,Port Melbourne,Port Melbourne,VIC,-37.833333333333336,144.93333333333334
AUPTW,AU,PTW,Port Willunga,Port Willunga,SA,-35.266666666666666,138.45
AUPYE,AU,PYE,Pyrenees,Pyrenees,VIC,-37.083333333333336,143.48333333333332
AUPYR,AU,PYR,Pyrmont,Pyrmont,NSW,-33.86666666666667,151.18333333333334
AUPYT,AU,PYT,Pleystowe,Pleystowe,QLD,-21.15,149.01666666666668
AURAF,AU,RAF,Raffles Bay,Raffles Bay,NT,-11.266666666666667,132.38333333333333
AURDS,AU,RDS,Rhodes,Rhodes,NSW,-33.833333333333336,151.08333333333334
AUREV,AU,REV,Revesby,Revesby,NSW,-33.95,151.0
AURLL,AU,RLL,Reynella,Reynella,SA,-36.1,138.53333333333333
AURNB,AU,RNB,Rosslyn Bay,Rosslyn Bay,QLD,-23.166666666666668,150.78333333333333
AUROB,AU,ROB,Robe,Robe,SA,-37.18333333333333,139.75
AUROZ,AU,ROZ,Rozelle,Rozelle,NSW,-33.85,151.16666666666666
AURYP,AU,RYP,Rocky Point,Rocky Point,WA,-33.5,123.98333333333333
AUSBN,AU,SBN,South Brisbane,South Brisbane,QLD,-27.466666666666665,153.01666666666668
AUSCL,AU,SCL,Clare,Clare,SA,-33.833333333333336,138.6
AUSCY,AU,SCY,Scoresby,Scoresby,VIC,-37.9,145.21666666666667
AUSGT,AU,SGT,Sandgate,Sandgate,NSW,-32.86666666666667,151.7
AUSHC,AU,SHC,Crux,Crux,WA,-12.95,124.43333333333334
AUSKA,AU,SKA,Skardon River,Skardon River,QLD,-11.75,142.01666666666668
AUSMR,AU,SMR,Seventeen Mile Rocks/Brisbane,Seventeen Mile Rocks/Brisbane,QLD,-27.55,152.95
AUSOL,AU,SOL,Shea Oak Log,Shea Oak Log,SA,-34.516666666666666,138.81666666666666
AUSPO,AU,SPO,Spreyton,Spreyton,TAS,-41.21666666666667,146.35
AUSTR,AU,STR,South Trees,South Trees,QLD,-23.9,151.28333333333333
AUSUH,AU,SUH,Surry Hills,Surry Hills,NSW,-33.88333333333333,151.21666666666667
AUSYD,AU,SYD,Sydney,Sydney,NSW,-33.85,151.2
AUSYL,AU,SYL,Sylvania,Sylvania,NSW,-34.016666666666666,151.1
AUT3P,AU,T3P,Port Hacking,Port Hacking,NSW,-34.06666666666667,151.13333333333333
AUTHS,AU,THS,Tweed Heads South,Tweed Heads South,NSW,-28.2,153.53333333333333
AUTOL,AU,TOL,Toombul,Toombul,QLD,-27.4,153.05
AUTOR,AU,TOR,Toronto,Toronto,NSW,-33.0,151.6
AUTRD,AU,TRD,Tooradin,Tooradin,VIC,-38.21666666666667,145.38333333333333
AUTRI,AU,TRI,Troughton Island,Troughton Island,WA,-13.75,126.13333333333334
AUTTS,AU,TTS,Blackmans Bay,Blackmans Bay,TAS,-42.983333333333334,147.31666666666666
AUULA,AU,ULA,Ulladulla,Ulladulla,NSW,-35.35,150.41666666666666
AUUMB,AU,UMB,Umbakumba,Umbakumba,NT,-13.85,136.8
AUVGH,AU,VGH,Van Gogh Terminal,Van Gogh Terminal,,-21.4,114.08333333333333
AUVIC,AU,VIC,Newtown,Newtown,VIC,-37.7,143.65
AUWBT,AU,WBT,Woollybutt (Oil facility),Woollybutt (Oil facility),WA,-21.05,114.86666666666666
AUWHL,AU,WHL,Welshpool,Welshpool,VIC,-38.666666666666664,146.43333333333334
AUWIH,AU,WIH,Wingham,Wingham,NSW,-31.866666666666667,152.36666666666667
AUWNB,AU,WNB,Withnell Bay,Withnell Bay,WA,-20.583333333333332,116.78333333333333
AUWOO,AU,WOO,Woolloomooloo,Woolloomooloo,NSW,-33.86666666666667,151.21666666666667
AUWRB,AU,WRB,Werribee,Werribee,VIC,-37.9,144.65
AUWSI,AU,WSI,Whitsunday Island,Whitsunday Island,QLD,-20.25,149.01666666666668
AUWSN,AU,WSN,Warners Bay,Warners Bay,NSW,-32.96666666666667,151.65
AUWTN,AU,WTN,Webberton,Webberton,WA,-28.75,114.61666666666666
AUWTW,AU,WTW,Waterways,Waterways,VIC,-38.0,145.11666666666667
AUWWP,AU,WWP,Wentworth Point,Wentworth Point,NSW,-33.833333333333336,151.06666666666666
AUYRR,AU,YRR,Yarra Junction,Yarra Junction,VIC,-37.78333333333333,145.61666666666667
AWAUA,AW,AUA,Aruba,Aruba,,12.5,-69.96666666666667
AWBAR,AW,BAR,Barcadera,Barcadera,,12.483333333333333,-69.98333333333333
AWBUS,AW,BUS,Bushiribana,Bushiribana,,12.55,-69.96666666666667
AXMHQ,AX,MHQ,Maarianhamina (Mariehamn),Maarianhamina (Mariehamn),,60.1,19.95
AXMHQ,AX,MHQ,Mariehamn (Maarianhamina),Mariehamn (Maarianhamina),,60.1,19.95
AZALA,AZ,ALA,Alat,Alat,BA,39.95,49.4
AZKMZ,AZ,KMZ,Khachmaz,Khachmaz,XAC,41.983333333333334,47.583333333333336
AZQDG,AZ,QDG,Qaradag,Qaradag,,40.25,49.6
AZSHI,AZ,SHI,Shirvan,Shirvan,AGU,39.916666666666664,48.916666666666664
AZSUQ,AZ,SUQ,Sumqayit,Sumqayit,SM,40.583333333333336,49.666666666666664
BA4CA,BA,4CA,Cazin,Cazin,BIH,44.96666666666667,15.933333333333334
BADOJ,BA,DOJ,Domaljevac,Domaljevac,,45.05,18.566666666666666
BAFOJ,BA,FOJ,Fojnica,Fojnica,,43.95,17.9
BAJBA,BA,JBA,Jablanica,Jablanica,,43.65,17.75
BAMAG,BA,MAG,Maglaj,Maglaj,BIH,44.53333333333333,18.083333333333332
BANEM,BA,NEM,Neum,Neum,,42.916666666666664,17.616666666666667
BASMT,BA,SMT,Sanski Most,Sanski Most,,44.766666666666666,16.666666666666668
BAVGS,BA,VGS,Vogosca,Vogosca,,43.9,18.35
BAZNK,BA,ZNK,Zvornik,Zvornik,,44.38333333333333,19.1
BBSTM,BB,STM,Saint Michael,Saint Michael,08,13.116666666666667,-59.6
BDASJ,BD,ASJ,Ashuganj,Ashuganj,04,24.033333333333335,91.01666666666667
BDBNP,BD,BNP,Benapole,Benapole,,23.05,88.9
BDCGP,BD,CGP,Chattogram,Chattogram,10,22.333333333333332,91.83333333333333
BDMUN,BD,MUN,Munshiganj,Munshiganj,35,23.55,90.53333333333333
BDPAY,BD,PAY,Payra Port,Payra Port,06,21.933333333333334,90.26666666666667
BDPCR,BD,PCR,Panchashar,Panchashar,40,23.566666666666666,90.5
BDPGN,BD,PGN,Pangaon,Pangaon,13,23.65,90.45
BE7PD,BE,7PD,Athis,Athis,WHT,50.36666666666667,3.7666666666666666
BE9IR,BE,9IR,Eben-Emael,Eben-Emael,WLG,50.8,5.666666666666667
BEAAB,BE,AAB,Aalst,Aalst,VOV,50.93333333333333,4.033333333333333
BEAAL,BE,AAL,Aalter,Aalter,VOV,51.083333333333336,3.45
BEADK,BE,ADK,Adinkerke,Adinkerke,VWV,51.06666666666667,2.6
BEAEJ,BE,AEJ,Arendonk,Arendonk,VAN,51.31666666666667,5.083333333333333
BEAFN,BE,AFN,Afsnee,Afsnee,VOV,51.03333333333333,3.6666666666666665
BEAGT,BE,AGT,Argenteau,Argenteau,WLG,50.7,5.7
BEAHE,BE,AHE,Antheit,Antheit,WLG,50.55,5.216666666666667
BEAMY,BE,AMY,Amay,Amay,WLG,50.55,5.316666666666666
BEANB,BE,ANB,Angleur,Angleur,WLG,50.61666666666667,5.583333333333333
BEAND,BE,AND,Andenne,Andenne,WNA,50.483333333333334,5.1
BEANH,BE,ANH,Anhée,Anhee,WNA,50.31666666666667,4.883333333333333
BEANR,BE,ANR,Antwerpen,Antwerpen,VAN,51.21666666666667,4.416666666666667
BEAPL,BE,APL,Appels,Appels,VOV,51.03333333333333,4.066666666666666
BEAPS,BE,APS,Ampsin,Ampsin,WLG,50.53333333333333,5.283333333333333
BEAPT,BE,APT,Appelterre-Eichem,Appelterre-Eichem,VOV,50.81666666666667,3.966666666666667
BEASP,BE,ASP,Asper,Asper,VOV,50.916666666666664,3.65
BEASR,BE,ASR,Anseremme,Anseremme,WNA,50.25,4.9
BEAST,BE,AST,Astene,Astene,VOV,50.983333333333334,3.55
BEATH,BE,ATH,Ath,Ath,WHT,50.61666666666667,3.7666666666666666
BEATO,BE,ATO,Antoing,Antoing,WHT,50.56666666666667,3.45
BEAVE,BE,AVE,Annevoie,Annevoie,WNA,50.333333333333336,4.833333333333333
BEAVL,BE,AVL,Avelgem,Avelgem,VWV,50.766666666666666,3.4333333333333336
BEAVS,BE,AVS,Auvelais,Auvelais,WNA,50.45,4.616666666666667
BEBAI,BE,BAI,Baillonville,Baillonville,WAL,50.28333333333333,5.333333333333333
BEBAN,BE,BAN,Ben-Ahin,Ben-Ahin,WLG,50.516666666666666,5.166666666666667
BEBAT,BE,BAT,Battel,Battel,VAN,51.05,4.45
BEBAZ,BE,BAZ,Bazel,Bazel,VOV,51.15,4.3
BEBBG,BE,BBG,Blankenberge,Blankenberge,VWV,51.31666666666667,3.1333333333333333
BEBCM,BE,BCM,Berchem,Berchem,VOV,50.78333333333333,3.5
BEBCR,BE,BCR,Bellecourt,Bellecourt,WHT,50.483333333333334,4.25
BEBDU,BE,BDU,Baudour,Baudour,WHT,50.483333333333334,3.8166666666666664
BEBER,BE,BER,Beerse,Beerse,VAN,51.31666666666667,4.866666666666667
BEBGK,BE,BGK,Balgerhoek,Balgerhoek,VOV,51.2,3.5166666666666666
BEBGN,BE,BGN,Briegden,Briegden,VLI,50.86666666666667,5.616666666666667
BEBGS,BE,BGS,Brugge (Bruges),Brugge (Bruges),VWV,51.21666666666667,3.2333333333333334
BEBHE,BE,BHE,Boekhoute,Boekhoute,VOV,51.25,3.716666666666667
BEBHR,BE,BHR,Bléharies,Bleharies,WHT,50.516666666666666,3.4
BEBHU,BE,BHU,Buggenhout,Buggenhout,VOV,51.016666666666666,4.2
BEBLE,BE,BLE,Balen,Balen,VAN,51.166666666666664,5.15
BEBLO,BE,BLO,Beloeil,Beloeil,WHT,50.55,3.716666666666667
BEBLT,BE,BLT,Blaton,Blaton,WHT,50.5,3.65
BEBMB,BE,BMB,Boortmeerbeek,Boortmeerbeek,VBR,50.983333333333334,4.566666666666666
BEBNU,BE,BNU,Berneau,Berneau,WLG,50.75,5.733333333333333
BEBO2,BE,BO2,Bougnies,Bougnies,WHT,50.38333333333333,3.9333333333333336
BEBOA,BE,BOA,Bas-Oha,Bas-Oha,WLG,50.516666666666666,5.183333333333334
BEBOC,BE,BOC,Bocholt,Bocholt,VLI,51.166666666666664,5.583333333333333
BEBOM,BE,BOM,Boom,Boom,VAN,51.083333333333336,4.366666666666666
BEBON,BE,BON,Bornem,Bornem,VAN,51.1,4.233333333333333
BEBOO,BE,BOO,Boorsem,Boorsem,VLI,50.93333333333333,5.716666666666667
BEBRE,BE,BRE,Bree,Bree,VLI,51.13333333333333,5.6
BEBRM,BE,BRM,Beernem,Beernem,VWV,51.15,3.3333333333333335
BEBRT,BE,BRT,Berendrecht,Berendrecht,VAN,51.333333333333336,4.316666666666666
BEBRU,BE,BRU,Bruxelles (Brussel),Bruxelles (Brussel),BRU,50.833333333333336,4.333333333333333
BEBRU,BE,BRU,Brussel (Bruxelles),Brussel (Bruxelles),BRU,50.833333333333336,4.333333333333333
BEBRY,BE,BRY,Bruyelle,Bruyelle,WHT,50.55,3.4166666666666665
BEBSE,BE,BSE,Bissegem,Bissegem,VWV,50.81666666666667,3.216666666666667
BEBSI,BE,BSI,Labuissière,Labuissiere,WHT,50.31666666666667,4.166666666666667
BEBSR,BE,BSR,Baasrode,Baasrode,VOV,51.03333333333333,4.166666666666667
BEBSU,BE,BSU,Bossuit,Bossuit,VWV,50.75,3.4
BEBTX,BE,BTX,Bertrix,Bertrix,WLX,49.85,5.25
BEBUD,BE,BUD,Burcht,Burcht,VAN,51.2,4.35
BEBVE,BE,BVE,Bever,Bever,VBR,50.71666666666667,3.9333333333333336
BEBVM,BE,BVM,Bouvignes-sur-Meuse,Bouvignes-sur-Meuse,WNA,50.266666666666666,4.9
BEBVO,BE,BVO,Beverlo,Beverlo,VLI,51.083333333333336,5.2
BEBWN,BE,BWN,Warneton,Warneton,WHT,50.75,2.95
BECBQ,BE,CBQ,Clabecq,Clabecq,WBR,50.68333333333333,4.216666666666667
BECCS,BE,CCS,Courcelles,Courcelles,WHT,50.46666666666667,4.366666666666666
BECLN,BE,CLN,Calonne,Calonne,WHT,50.56666666666667,3.4333333333333336
BECOM,BE,COM,Comines,Comines,WHT,50.766666666666666,2.9833333333333334
BECOU,BE,COU,Couillet,Couillet,WHT,50.38333333333333,4.45
BECRA,BE,CRA,Cheratte,Cheratte,WLG,50.68333333333333,5.666666666666667
BECRL,BE,CRL,Charleroi,Charleroi,WHT,50.416666666666664,4.433333333333334
BECRQ,BE,CRQ,Chercq,Chercq,WHT,50.583333333333336,3.4
BECTA,BE,CTA,Chertal,Chertal,WLG,50.68333333333333,5.666666666666667
BECTL,BE,CTL,Châtelineau,Chatelineau,WHT,50.416666666666664,4.516666666666667
BEDDR,BE,DDR,Dendermonde,Dendermonde,VOV,51.03333333333333,4.116666666666666
BEDEG,BE,DEG,Deurne,Deurne,VAN,51.21666666666667,4.466666666666667
BEDEL,BE,DEL,Doel,Doel,VOV,51.31666666666667,4.266666666666667
BEDEZ,BE,DEZ,Deinze,Deinze,VOV,50.983333333333334,3.533333333333333
BEDGN,BE,DGN,Drongen,Drongen,VOV,51.05,3.6666666666666665
BEDIA,BE,DIA,Dinant,Dinant,WNA,50.266666666666666,4.916666666666667
BEDIK,BE,DIK,Diksmuide,Diksmuide,VWV,51.03333333333333,2.8666666666666667
BEDKN,BE,DKN,Daknam,Daknam,VOV,51.13333333333333,3.9833333333333334
BEDLS,BE,DLS,Dilsen,Dilsen,VLI,51.03333333333333,5.733333333333333
BEDNB,BE,DNB,Denderbelle,Denderbelle,VOV,51.0,4.083333333333333
BEDPE,BE,DPE,De Pinte,De Pinte,VOV,51.0,3.65
BEDPK,BE,DPK,Diepenbeek,Diepenbeek,VLI,50.9,5.4
BEDPY,BE,DPY,Dampremy,Dampremy,WHT,50.416666666666664,4.4
BEDRW,BE,DRW,Denderleeuw,Denderleeuw,VOV,50.88333333333333,4.066666666666666
